date,open,high,low,close,adjusted_close,volume
2020-09-18,258.405,259.2,250.05,252.53,251.1680188241,2.8130767E7
2020-09-21,247.54,249.95,244.13,248.15,246.8116416711,2.4709378E7
2020-09-22,253.31,255.32,248.22,254.75,253.3760456002,3.0293103E7
2020-09-23,255.26,257.9921,248.15,249.02,247.6769494617,1.9641266E7
2020-09-24,246.5,252.24,245.62,249.53,248.1841988563,2.000675E7
2020-09-25,249.4,255.75,246.61,254.82,253.4456680662,1.8351311E7
2020-09-28,259.4,259.6,254.8208,256.82,255.434881378,1.8826254E7
2020-09-29,257.81,263.33,256.9,261.79,260.3780764581,2.0215504E7
2020-09-30,261.98,266.085,260.1,261.9,260.4874831902,2.0142546E7
2020-10-01,265.35,268.33,264.8,266.63,265.1919726728,2.0009801E7
2020-10-02,261.21,265.15,259.18,259.94,258.5380541446,1.6367597E7
2020-10-05,262.2,264.865,260.8401,264.65,263.222651494,1.2822252E7
2020-10-06,261.78,265.69,258.24,258.66,257.264957625,1.8696917E7
2020-10-07,259.21,260.18,254.82,258.12,256.7278700308,2.3133417E7
2020-10-08,259.75,264.62,259.1488,263.76,262.3374515703,1.6312762E7
2020-10-09,264.52,264.75,262.17,264.45,263.0237301628,1.4107803E7
2020-10-12,270.2,280.18,267.87,275.75,274.2627853749,3.1019256E7
2020-10-13,277.58,279.1,273.39,276.14,274.6506819708,1.8063343E7
2020-10-14,277.62,278.75,271.5,271.82,270.3539812171,1.5601154E7
2020-10-15,267.6,269.04,263.67,266.72,265.2814872718,1.5416064E7
2020-10-16,267.375,271.37,265.3,265.93,264.4957480136,1.6622702E7
2020-10-19,265.53,268.55,259.88,261.4,259.9901798622,1.3586955E7
2020-10-20,263.06,269.7,262.88,267.56,266.1169568628,1.8763246E7
2020-10-21,279.56,283.05,276.37,278.73,277.2267132096,2.8998638E7
2020-10-22,279.87,282.45,275.04,278.12,276.6200031495,1.6720026E7
2020-10-23,278.8024,285.24,276.82,284.79,283.2540295446,1.7535155E7
2020-10-26,283.16,285.23,274.26,277.11,275.615450427,2.1322925E7
2020-10-27,278.76,284.51,276.31,283.29,281.7621195607,1.6287249E7
2020-10-28,278.79,278.79,267.26,267.67,266.226363595,2.3121808E7
2020-10-29,276.55,283.6,273.78,280.83,279.3153871871,3.2368118E7
2020-10-30,274.5,276.7,259.1,263.11,261.6909572439,4.7299002E7
2020-11-02,264.6,270.47,257.34,261.36,259.950395596,2.7165679E7
2020-11-03,263.16,270.05,260.88,265.3,263.8691458204,1.7961859E7
2020-11-04,281.0,288.94,278.62,287.38,285.8300607835,3.5364424E7
2020-11-05,291.8965,297.38,288.95,294.68,293.0906893719,2.3823633E7
2020-11-06,293.95,294.6,288.06,293.41,291.8275389188,1.3890974E7
2020-11-09,289.87,292.58,278.53,278.77,277.2664974759,2.511765E7
2020-11-10,273.1,274.0,264.0,272.43,270.9606912772,2.9067691E7
2020-11-11,273.47,278.4,272.48,276.48,274.9888482338,1.495695E7
2020-11-12,277.18,279.75,274.43,275.08,273.5963989155,1.2914206E7
2020-11-13,277.72,277.76,273.1,276.95,275.4563133621,1.0400101E7
2020-11-16,275.05,279.41,274.63,278.96,277.4554727405,1.2970352E7
2020-11-17,277.68,277.68,273.29,275.0,273.516830383,1.5040297E7
2020-11-18,274.52,277.3889,271.84,271.97,270.5031722155,1.2152945E7
2020-11-19,271.025,273.47,269.19,272.94,271.4679406718,1.2963658E7
2020-11-20,272.56,273.0,269.41,269.7,268.2454151065,1.8122412E7
2020-11-23,270.89,270.9471,264.53,268.43,266.9822646535,2.0990786E7
2020-11-24,268.49,277.8199,267.87,276.92,275.4264751624,1.6852501E7
2020-11-25,278.14,280.18,272.65,275.59,274.10364831,1.2467009E7
2020-11-27,277.39,279.13,274.82,277.81,276.3116750862,7808426.0
2020-11-30,276.03,277.7,271.01,276.97,275.4762054952,1.6693336E7
2020-12-01,279.16,289.3,278.96,286.55,285.0045372591,2.0602115E7
2020-12-02,285.36,291.78,280.825,287.52,285.9693057153,1.7361624E7
2020-12-03,286.25,286.65,281.07,281.85,280.3298859762,1.2921694E7
2020-12-04,280.3,283.46,279.3,279.7,278.1914816659,1.0880299E7
2020-12-07,279.19,288.49,278.2,285.58,284.0397688028,1.3007665E7
2020-12-08,286.01,286.4272,281.55,283.4,281.8715262929,1.074765E7
2020-12-09,283.66,287.63,271.75,277.92,276.4210818183,2.5189707E7
2020-12-10,275.535,278.73,271.86,277.12,275.6253964936,2.0065091E7
2020-12-11,274.53,276.48,270.25,273.55,272.0746507319,1.4391401E7
2020-12-14,273.3722,277.22,271.56,274.19,272.7111989917,1.637688E7
2020-12-15,274.83,276.08,267.47,275.55,274.0638640438,2.3979461E7
2020-12-16,274.76,277.86,272.51,275.67,274.1832168425,1.5884999E7
2020-12-17,277.07,280.44,273.61,274.48,272.9996349219,1.6377844E7
2020-12-18,275.775,278.0,271.14,276.4,274.9092797013,2.6693249E7
2020-12-21,272.978,274.67,267.79,272.79,271.3187496734,1.655374E7
