date,open,high,low,close,adjusted_close,volume
2023-06-05,290.0,290.5,288.03,288.43,275.2653865747,1974537.0
2023-06-06,289.86,290.23,281.98,284.54,271.552935187,2771493.0
2023-06-07,284.45,284.7399,281.31,281.9,269.0334309032,3614835.0
2023-06-08,280.97,286.06,280.0,285.78,272.7363387142,3043997.0
2023-06-09,285.52,287.2757,284.74,286.79,273.7002399742,1976684.0
2023-06-12,288.16,288.75,286.5,288.57,275.3989966504,1885237.0
2023-06-13,288.5,289.6855,287.545,288.55,275.3799094967,2027785.0
2023-06-14,288.1,289.56,287.31,288.44,275.2749301516,1964468.0
2023-06-15,289.65,293.48,288.26,292.61,279.2546016906,2619166.0
2023-06-16,294.51,296.565,293.14,293.7,280.2948515654,4891171.0
2023-06-20,293.65,297.18,292.68,293.04,279.6649754944,2729976.0
2023-06-21,293.32,295.1575,292.81,294.52,281.0774248656,2837179.0
2023-06-22,294.62,295.08,291.525,293.3,279.9131084921,1800804.0
2023-06-23,291.35,292.45,289.64,289.91,276.6778359459,3720646.0
2023-06-26,289.64,289.75,287.07,289.09,275.8952626457,1851773.0
2023-06-27,290.31,292.49,289.65,291.3,278.0043931256,1815134.0
2023-06-28,291.45,291.82,289.05,291.74,278.4243105062,1666616.0
2023-06-29,291.55,294.66,290.21,294.47,281.0297069815,1743969.0
2023-06-30,295.14,299.1,294.89,298.41,284.7898762534,2644801.0
2023-07-03,297.79,298.4,294.8,294.84,281.3828193243,1601266.0
2023-07-05,295.11,297.31,294.59,296.9,283.3487961517,2356221.0
2023-07-06,295.32,296.58,293.44,294.92,281.4591679389,2569643.0
2023-07-07,293.72,294.355,291.55,292.1,278.7678792722,2586623.0
2023-07-10,292.4,295.62,292.33,294.49,281.0487941351,1703743.0
2023-07-11,295.29,295.5,291.77,294.74,281.2873835559,1529673.0
2023-07-12,296.83,297.1,295.2,295.61,282.1176747403,2156022.0
2023-07-13,295.39,296.66,295.01,295.22,281.7454752439,1657134.0
2023-07-14,295.25,296.05,294.0134,294.94,281.4782550926,1550122.0
2023-07-17,295.08,296.86,294.55,294.68,281.2301220949,1670416.0
2023-07-18,294.47,295.75,292.464,293.82,280.4093744874,1991753.0
2023-07-19,295.0,295.4,293.22,294.13,280.7052253692,1969215.0
2023-07-20,294.31,297.56,294.11,297.13,283.5682984189,2104322.0
2023-07-21,297.66,299.35,295.32,295.61,282.1176747403,2835490.0
2023-07-24,296.0,296.9476,294.855,295.31,281.8313674354,2034581.0
2023-07-25,294.2,294.93,291.65,292.36,279.0160122698,2780605.0
2023-07-26,292.25,292.58,289.5,291.75,278.4338540831,2896877.0
2023-07-27,292.0,298.9,291.51,295.19,281.7168445134,4698527.0
2023-07-28,295.8,297.7,292.95,294.03,280.6097896008,2843512.0
2023-07-31,293.61,294.24,290.05,293.2,279.8176727238,3296143.0
2023-08-01,293.0,293.91,290.25,291.07,277.7848908585,1916689.0
2023-08-02,290.26,293.45,289.38,289.62,276.4010722178,2390094.0
2023-08-03,288.8,291.27,288.6486,291.02,277.7371729743,1910814.0
2023-08-04,292.41,292.82,286.7605,287.02,273.9197422414,2520494.0
2023-08-07,287.88,291.4,287.8645,291.4,278.0998288939,2176903.0
2023-08-08,291.05,291.599,288.54,289.58,276.3628979105,1948498.0
2023-08-09,289.0,289.72,287.88,288.23,275.0745150381,1895857.0
2023-08-10,288.81,290.37,286.78,287.6,274.4732696977,2436537.0
2023-08-11,287.25,288.96,286.76,288.62,275.4467145346,1761803.0
2023-08-14,288.79,289.85,287.62,288.81,275.6280424944,1712569.0
2023-08-15,287.95,289.085,287.12,288.3,275.1413200759,1883806.0
2023-08-16,287.57,288.88,285.03,285.4,272.3736827945,1829562.0
2023-08-17,286.15,286.54,281.78,281.86,268.9952565959,2148388.0
2023-08-18,281.72,283.74,280.3,281.74,268.8807336739,2624502.0
2023-08-21,281.7,282.29,278.675,280.04,267.2583256124,2682569.0
2023-08-22,280.76,280.82,279.09,280.31,267.5160021869,2052393.0
2023-08-23,282.02,283.15,280.645,281.87,269.0048001727,2308755.0
2023-08-24,281.74,284.75,281.74,282.35,269.4628918607,2006481.0
2023-08-25,284.76,286.14,283.51,284.58,271.5911094943,3725184.0
2023-08-28,284.58,286.2,283.51,283.68,270.7321875794,2317623.0
2023-08-29,283.95,284.57,280.43,283.59,270.6462953879,2348500.0
2023-08-30,283.8,285.98,283.29,284.24,271.266627882,2410679.0
2023-08-31,283.21,283.8,280.88,281.15,269.7682863193,2979992.0
2023-09-01,282.54,283.14,279.131,280.94,269.5667876882,2136591.0
2023-09-05,281.0,281.64,279.06,279.16,267.8588469105,2410330.0
2023-09-06,278.0,278.6476,275.0,275.44,264.2894425886,2705819.0
2023-09-07,277.25,278.99,276.0987,278.33,267.0624475592,3732754.0
2023-09-08,278.08,280.35,277.85,279.22,267.916417948,2351438.0
2023-09-11,279.69,280.13,278.56,279.76,268.4345572851,2433249.0
2023-09-12,279.49,281.495,277.685,280.71,269.3460987113,1450296.0
2023-09-13,281.67,282.89,280.61,281.77,270.3631870396,1724297.0
2023-09-14,283.33,285.6,282.57,284.76,273.2321437392,2219694.0
2023-09-15,283.86,283.86,277.73,278.23,266.9664958301,5730667.0
2023-09-18,278.72,280.27,276.93,277.72,266.4771420117,2884929.0
2023-09-19,276.44,278.255,276.44,278.13,266.870544101,2128275.0
2023-09-20,278.74,280.27,277.14,277.2,265.9781930205,1979858.0
2023-09-21,276.94,277.19,271.02,271.22,260.2402796213,2370338.0
2023-09-22,271.4,273.64,270.83,272.22,261.1997969121,1958486.0
2023-09-25,270.45,271.76,268.91,269.78,258.8585747225,1895538.0
2023-09-26,268.82,269.3,266.58,267.72,256.8819691034,2251605.0
2023-09-27,267.72,267.94,262.285,263.64,252.9671385567,2734864.0
2023-09-28,264.23,266.305,263.1311,265.59,254.8381972739,2182553.0
2023-09-29,267.15,267.37,261.75,263.44,252.7752350986,3367111.0
2023-10-02,262.0,262.065,257.455,257.75,247.3155817137,4425045.0
2023-10-03,257.21,258.3,253.87,254.49,244.1875553456,3408128.0
2023-10-04,255.33,256.25,254.01,255.81,245.4541181695,2819983.0
2023-10-05,256.0,257.85,251.58,252.23,242.0190462683,3799645.0
2023-10-06,250.0,250.8229,245.73,248.22,238.171381932,5130674.0
2023-10-09,247.72,249.99,247.26,249.92,239.8025613264,2782286.0
2023-10-10,251.72,253.43,250.5,251.52,241.3377889918,3129625.0
2023-10-11,252.59,252.6925,249.3862,250.92,240.7620786173,2919421.0
2023-10-12,251.69,252.15,245.88,246.19,236.2235618316,3528336.0
2023-10-13,246.82,248.809,246.0,248.31,238.2577384882,2647124.0
2023-10-16,249.22,250.49,248.07,249.94,239.8217516722,2774674.0
2023-10-17,250.09,251.4,249.38,251.14,240.9731724212,2627508.0
2023-10-18,252.85,257.09,252.3439,256.03,245.6652119734,4559192.0
2023-10-19,256.26,262.56,256.26,258.38,247.9200776069,5646173.0
2023-10-20,258.96,260.34,257.56,258.11,247.6610079384,3779195.0
2023-10-23,256.61,257.235,254.54,254.75,244.4370298412,3409763.0
2023-10-24,254.68,257.76,254.68,257.27,246.8550134141,2467986.0
2023-10-25,258.12,259.43,256.94,258.03,247.5842465551,2759053.0
2023-10-26,258.36,259.54,255.68,255.83,245.4733085153,2702639.0
2023-10-27,256.55,259.38,254.87,255.76,245.4061423049,3209027.0
2023-10-30,260.1,262.06,254.6,260.15,249.6184232117,6305078.0
2023-10-31,263.46,263.69,259.75,262.17,251.5566481392,3990553.0
2023-11-01,263.0,263.385,259.835,261.97,251.364744681,3542997.0
2023-11-02,263.59,267.42,263.51,266.85,256.0471890603,4109728.0
2023-11-03,267.56,268.61,265.485,267.87,257.025896697,3126467.0
2023-11-06,268.01,269.105,267.3,268.91,258.0237946795,3090714.0
2023-11-07,268.8,269.79,268.11,268.67,257.7935105297,2360790.0
2023-11-08,268.83,270.06,267.28,267.49,256.6612801265,2223517.0
2023-11-09,268.24,268.34,265.94,266.91,256.1047600978,2501652.0
2023-11-10,267.33,268.125,265.21,267.79,256.9491353137,2665049.0
2023-11-13,267.4,269.72,267.255,269.2,258.3020546938,2591880.0
2023-11-14,270.0,271.66,269.35,271.49,260.4993492898,2647793.0
2023-11-15,272.43,273.1,269.025,270.39,259.4438802699,2576075.0
2023-11-16,271.07,276.16,271.03,276.12,264.9419143464,3593676.0
2023-11-17,276.55,277.12,275.15,275.75,264.5868929488,2604865.0
2023-11-20,275.35,279.795,275.02,279.03,267.7341096627,3499648.0
2023-11-21,279.87,280.67,278.43,280.47,269.1158145615,2941040.0
2023-11-22,281.25,282.41,281.2,281.93,270.5167098062,2285961.0
2023-11-24,282.0,282.59,281.03,282.54,271.1020153536,1217950.0
2023-11-27,282.66,283.9,281.09,281.84,270.43035325,3703855.0
2023-11-28,281.5,283.54,281.345,282.09,270.6702325727,2199591.0
2023-11-29,282.21,282.47,279.5,280.38,269.0294580054,2433432.0
2023-11-30,280.42,282.28,278.06,281.84,272.0327471257,5030565.0
2023-12-01,283.25,286.86,283.0,285.96,276.0093825151,4967526.0
2023-12-04,284.99,287.4,284.99,286.13,276.1734669851,3522889.0
2023-12-05,286.55,288.76,285.205,286.54,276.5692001185,3005333.0
