date,open,high,low,close,adjusted_close,volume
2019-08-13,151.39,157.9,149.82,156.05,3.8777057428,9012811.0
2019-08-14,152.5,152.95,148.31,150.07,3.7291079835,1.0497033E7
2019-08-15,150.83,151.63,147.39,148.77,3.6968041228,1.3861551E7
2019-08-16,159.35,161.54,156.88,159.56,3.9649261667,2.5384628E7
2019-08-19,164.12,171.42,163.47,170.78,4.2437333339,2.0408061E7
2019-08-20,170.56,170.58,167.02,167.87,4.1714223841,1.158804E7
2019-08-21,170.53,173.45,169.66,171.23,4.2549154395,1.0697773E7
2019-08-22,171.62,173.33,169.9,171.48,4.2611277204,7593918.0
2019-08-23,168.4,170.59,161.64,162.44,4.0364916428,1.4237433E7
2019-08-26,165.61,166.58,163.91,165.45,4.1112875049,7964854.0
2019-08-27,166.99,167.1,160.62,161.8,4.0205882037,7288739.0
2019-08-28,160.58,163.34,159.0,161.22,4.0101515718,6376719.0
2019-08-29,164.9,168.3,164.76,167.0,4.1539220474,8959326.0
2019-08-30,168.86,170.86,166.78,167.51,4.1666076776,7272712.0
2019-09-03,164.58,165.91,163.25,164.17,4.0835292367,7412770.0
2019-09-04,166.61,169.06,166.61,168.76,4.1976999085,5703009.0
2019-09-05,172.87,179.99,172.8,179.74,4.4708140647,1.7412125E7
2019-09-06,178.8,181.09,177.12,178.65,4.4437016393,9424419.0
2019-09-09,179.9,183.98,179.84,180.5,4.4897181411,1.0438133E7
2019-09-10,179.18,184.25,178.79,183.18,4.5563798841,8820305.0
2019-09-11,183.77,186.27,182.6,184.33,4.5849847365,9037782.0
2019-09-12,186.2,188.4,183.95,184.27,4.5834923094,8196025.0
2019-09-13,181.59,183.08,180.18,181.94,4.5255363911,8114787.0
2019-09-16,178.92,181.6,178.5,180.21,4.4825047435,5795796.0
2019-09-17,180.48,181.24,178.61,181.07,4.5038961984,5711828.0
2019-09-18,180.79,181.42,176.5,179.98,4.476783773,6600942.0
2019-09-19,180.22,180.96,176.51,176.94,4.4011674675,6408569.0
2019-09-20,176.9,177.85,172.28,172.69,4.2954538824,8931295.0
2019-09-23,172.7,176.67,172.55,174.84,4.3489325196,6395647.0
2019-09-24,176.1,177.29,171.1,172.53,4.2914740769,8031045.0
2019-09-25,172.51,179.02,170.71,178.23,4.4332546498,7827672.0
2019-09-26,177.84,178.19,175.29,177.34,4.4111169814,5945648.0
2019-09-27,175.66,177.7,169.32,171.76,4.2723212627,9148974.0
2019-09-30,172.8,174.48,171.54,174.07,4.3297797053,4829977.0
2019-10-01,175.0,181.0,173.81,174.0,4.3280385404,9189150.0
2019-10-02,173.12,173.6,170.13,173.04,4.3041597071,7391544.0
2019-10-03,173.22,181.56,172.0,181.31,4.5098659067,1.1568265E7
2019-10-04,181.4,183.15,178.78,181.97,4.5262826046,6699005.0
2019-10-07,184.58,188.34,184.23,184.33,4.5849847365,1.2207839E7
2019-10-08,180.64,180.64,176.5,177.23,4.408380865,1.1233566E7
2019-10-09,180.32,182.7,179.16,180.71,4.4949416359,7697082.0
2019-10-10,180.62,185.08,180.41,183.03,4.5526488164,8187889.0
2019-10-11,186.41,189.34,185.65,185.99,4.6262752191,1.1271668E7
2019-10-14,185.64,187.37,184.39,186.53,4.6397070629,5258394.0
2019-10-15,190.16,199.29,189.6,196.37,4.8844651045,1.6699633E7
2019-10-16,195.0,199.22,193.75,194.21,4.8307377295,1.0818828E7
2019-10-17,196.0,197.81,192.1,194.29,4.8327276323,6607924.0
2019-10-18,194.31,195.62,187.5,190.49,4.7382072504,7548039.0
2019-10-21,192.96,196.55,192.2,196.01,4.875510542,6546711.0
2019-10-22,198.3,202.53,195.3,195.61,4.8655610281,8434228.0
2019-10-23,192.31,195.66,191.03,195.09,4.8526266601,7144250.0
2019-10-24,196.75,198.21,195.38,196.86,4.896653259,5975933.0
2019-10-25,200.1,205.38,199.79,204.54,5.0876839256,1.0577288E7
2019-10-28,206.3,208.9,205.12,206.79,5.1436499412,8116718.0
2019-10-29,206.23,206.49,202.14,202.92,5.0473883944,5280920.0
2019-10-30,204.0,204.23,200.26,203.0,5.0493782972,5149038.0
2019-10-31,202.16,203.0,197.81,201.02,5.0001282034,5243315.0
2019-11-01,199.6,203.89,198.59,202.59,5.0391800454,7090956.0
2019-11-04,205.85,211.0,204.92,210.5,5.2359316825,9417905.0
2019-11-05,210.49,211.54,207.68,209.61,5.2137940141,7521712.0
2019-11-06,208.64,209.67,204.11,207.63,5.1645439204,6725335.0
2019-11-07,211.11,211.7,206.54,208.34,5.1822043075,7008498.0
2019-11-08,207.66,209.05,206.15,207.78,5.1682749881,4735187.0
2019-11-11,207.75,209.11,204.28,208.18,5.178224502,6094736.0
2019-11-12,209.72,211.86,208.31,209.61,5.2137940141,7095971.0
2019-11-13,208.35,209.46,205.9,208.57,5.187925278,7559124.0
2019-11-14,208.93,209.88,206.52,209.79,5.2182712954,1.3175171E7
2019-11-15,209.7,211.78,200.64,204.19,5.078978101,2.6355409E7
2019-11-18,203.89,213.35,203.77,212.28,5.2802070193,1.4382963E7
2019-11-19,211.03,211.98,205.65,207.99,5.1734984829,1.0384506E7
2019-11-20,207.07,214.55,206.56,211.18,5.2528458561,1.1825438E7
2019-11-21,211.0,213.24,209.31,210.18,5.2279720714,7209730.0
2019-11-22,211.09,212.96,209.94,210.89,5.2456324586,5602470.0
2019-11-25,216.04,221.41,215.52,221.21,5.5023299168,1.2683686E7
2019-11-26,220.5,220.69,216.74,217.0,5.3976112832,9642023.0
2019-11-27,218.67,220.05,217.18,218.24,5.4324345818,5410718.0
2019-11-29,217.0,218.14,215.78,216.74,5.3950965508,3538924.0
2019-12-02,216.46,217.0,208.64,209.25,5.2086553163,9346742.0
2019-12-03,201.87,207.82,200.37,207.66,5.1690770035,1.1853653E7
2019-12-04,211.02,211.92,208.27,209.42,5.2128869598,6840459.0
2019-12-05,210.3,210.93,207.51,208.74,5.1959603858,4628444.0
2019-12-06,211.52,213.49,211.12,212.17,5.2813400166,5810457.0
2019-12-09,211.25,214.37,210.9,212.17,5.2813400166,5378320.0
2019-12-10,213.38,216.06,211.26,213.98,5.3263945739,6417228.0
2019-12-11,214.4,217.56,214.3,217.34,5.4100317632,5850247.0
2019-12-12,216.18,224.8,215.82,224.07,5.577555062,1.0152084E7
2019-12-13,224.19,228.98,221.82,223.99,5.5755637004,1.1374183E7
2019-12-16,225.9,228.06,224.77,225.15,5.6044384443,8032684.0
2019-12-17,225.9,229.2,225.52,228.29,5.6825993891,8081598.0
2019-12-18,229.69,231.94,229.35,229.51,5.7129676542,8606969.0
2019-12-19,230.9,236.0,230.7,235.46,5.861075177,1.1327674E7
2019-12-20,238.13,240.39,237.36,239.37,5.9584029776,1.5084607E7
2019-12-23,240.52,241.81,238.39,238.82,5.9447123663,8884815.0
2019-12-24,238.2,239.31,236.82,238.62,5.9397339622,3471597.0
2019-12-26,238.76,240.32,238.0,239.19,5.9539224139,4580451.0
2019-12-27,239.8,240.34,235.81,236.87,5.8961729261,6370251.0
2019-12-30,235.99,236.2,231.06,232.32,5.7829142322,6456178.0
2019-12-31,230.9,235.68,230.13,235.3,5.8570924537,5780283.0
2020-01-02,238.75,239.91,236.72,239.91,5.9718446688,5941969.0
2020-01-03,235.1,237.83,234.1,236.07,5.8762593096,5144308.0
2020-01-06,232.32,237.27,231.27,237.06,5.90090241,6572812.0
2020-01-07,238.2,241.77,236.39,239.93,5.9723425092,7980144.0
2020-01-08,239.76,242.04,238.15,240.38,5.9835439185,6931017.0
2020-01-09,243.85,245.93,240.86,243.02,6.0492588529,6386053.0
2020-01-10,247.33,248.55,243.75,244.32,6.0816184797,7911560.0
2020-01-13,247.66,252.99,246.75,251.98,6.2722913577,7739168.0
2020-01-14,250.26,251.28,246.75,247.28,6.1552988608,8989483.0
2020-01-15,247.79,248.69,244.53,245.57,6.1127335055,6577636.0
2020-01-16,247.72,249.17,246.78,248.93,6.1963706948,7104791.0
2020-01-17,249.7,250.0,247.37,249.28,6.205082902,6344764.0
2020-01-21,247.81,249.29,246.57,247.94,6.1717275944,5321260.0
2020-01-22,249.76,253.59,249.0,250.11,6.2257432792,5980967.0
2020-01-23,251.72,253.2,248.15,252.86,6.2941963359,6112861.0
2020-01-24,257.5,259.5,248.3,250.48,6.2349533268,9337839.0
2020-01-27,238.24,242.25,232.23,240.2,5.9790633547,1.1763354E7
2020-01-28,242.85,249.27,240.71,247.97,6.172474355,7774401.0
2020-01-29,247.39,248.84,243.94,245.54,6.1119867449,6486279.0
2020-01-30,241.61,246.35,239.4,245.81,6.1187075905,7262590.0
2020-01-31,243.97,244.45,234.75,236.43,5.885220437,9260493.0
2020-02-03,235.7,241.11,235.45,240.33,5.9822993174,6398205.0
2020-02-04,246.03,247.9,244.02,247.13,6.1515650577,6788589.0
2020-02-05,251.99,252.4,247.41,250.76,6.2419230926,5205502.0
2020-02-06,252.14,254.25,248.88,254.25,6.3287962446,5457051.0
2020-02-07,252.64,253.53,250.57,251.59,6.2625834697,4743803.0
2020-02-10,252.5,263.0,252.3,262.97,6.5458546644,1.3240194E7
2020-02-11,267.32,272.5,264.83,267.89,6.6683234059,1.5963922E7
2020-02-12,270.01,272.8,268.45,272.54,6.7840713018,9366118.0
2020-02-13,270.21,273.48,269.11,270.78,6.7402613455,1.3200384E7
2020-02-14,287.26,294.97,286.0,289.79,7.2134586577,2.6048093E7
2020-02-18,285.64,297.31,284.86,296.57,7.3822265575,1.5547025E7
2020-02-19,301.49,315.41,301.49,314.7,7.8335188915,1.7358281E7
2020-02-20,312.77,316.32,296.35,308.7,7.6841667677,2.0251259E7
2020-02-21,304.19,305.2,290.66,294.07,7.319996506,1.9232331E7
2020-02-24,270.19,281.87,268.0,273.28,6.8024913971,2.1422873E7
2020-02-25,276.3,278.79,257.96,262.05,6.5229540055,2.6387442E7
2020-02-26,262.06,275.45,262.0,267.65,6.662349321,1.8741536E7
2020-02-27,254.9,267.0,248.89,252.6,6.2917071338,2.2660373E7
2020-02-28,242.46,272.46,241.79,270.07,6.7268461822,2.8366882E7
2020-03-02,276.9,277.59,261.0,276.43,6.885259711,2.2268639E7
2020-03-03,278.67,281.07,262.46,265.89,6.6227316303,1.6319828E7
2020-03-04,270.2,284.89,267.2,284.51,7.0865146344,1.4935184E7
2020-03-05,276.5,283.2,271.5,273.29,6.8070492581,1.3508187E7
2020-03-06,266.08,268.39,258.0,266.04,6.6264677984,1.2885307E7
2020-03-09,239.9,259.4,238.18,245.44,6.113367375,1.535396E7
2020-03-10,256.54,261.08,245.99,261.08,6.5029251722,1.4516218E7
2020-03-11,255.46,256.6,242.57,246.47,6.1390223962,1.2551693E7
2020-03-12,225.46,236.12,215.8,216.31,5.3878035238,2.0413535E7
2020-03-13,230.5,241.02,219.61,240.84,5.9987915523,1.5870943E7
2020-03-16,212.41,226.1,194.0,196.4,4.8918894738,1.8174303E7
2020-03-17,200.91,220.86,191.0,217.27,5.4117149999,2.0840799E7
2020-03-18,200.1,209.94,180.68,202.82,5.0517974698,2.1727385E7
2020-03-19,201.96,216.73,193.39,212.97,5.3046115134,1.9137847E7
2020-03-20,219.0,230.32,205.13,205.75,5.1247772874,2.0115854E7
2020-03-23,205.71,216.48,198.52,212.69,5.2976373329,1.6096866E7
2020-03-24,229.0,252.66,228.05,249.18,6.2065225004,2.7541095E7
2020-03-25,253.8,261.82,243.66,245.62,6.1178507768,1.9835767E7
2020-03-26,253.94,262.22,250.0,257.24,6.407279268,1.7439692E7
2020-03-27,250.0,263.12,248.68,252.73,6.2949451462,1.5970744E7
2020-03-30,255.36,265.96,253.59,265.59,6.615259294,1.5056253E7
2020-03-31,267.2,275.4,257.75,263.6,6.5656927968,2.3749014E7
2020-04-01,255.65,261.53,241.28,243.07,6.0543359185,1.6422828E7
2020-04-02,244.24,256.0,242.31,255.47,6.3631924841,1.6894113E7
2020-04-03,253.96,255.63,238.39,243.91,6.0752584601,1.6580346E7
2020-04-06,255.24,269.88,252.93,268.4,6.685250177,1.8197062E7
2020-04-07,277.3,278.25,257.3,259.03,6.4518642077,1.9613047E7
2020-04-08,263.41,267.95,260.6,266.95,6.6491338851,1.3561113E7
2020-04-09,272.0,272.92,260.42,262.95,6.5495027349,1.3156195E7
2020-04-13,260.55,270.2,257.0,269.85,6.721366469,9960182.0
2020-04-14,275.0,285.32,273.89,283.95,7.0725662734,1.3273667E7
2020-04-15,277.2,284.17,275.38,280.84,6.9951030541,9153721.0
2020-04-16,287.08,299.0,286.55,294.7,7.3403249895,1.864051E7
2020-04-17,298.0,298.86,286.94,292.32,7.2810444551,1.3478049E7
2020-04-20,287.24,293.5,285.27,287.05,7.1497804147,1.1234705E7
2020-04-21,282.31,284.77,267.11,269.51,6.7128978212,1.8378996E7
2020-04-22,277.23,287.87,275.4,286.15,7.127363406,1.2118228E7
2020-04-23,287.84,293.14,283.0,284.01,7.0740607406,1.0603988E7
2020-04-24,283.6,289.67,280.6,289.59,7.2130461951,8816137.0
2020-04-27,294.99,303.5,294.0,297.08,7.3996055238,1.1984699E7
2020-04-28,303.0,304.2,291.14,291.36,7.2571329791,1.1072603E7
2020-04-29,296.77,300.58,293.75,298.46,7.4339782706,9479047.0
2020-04-30,296.29,298.46,291.72,292.28,7.2800481436,9397943.0
2020-05-01,284.35,288.9,280.84,282.78,7.0434241619,8552445.0
2020-05-04,280.88,291.84,280.88,291.29,7.2553894339,7938880.0
2020-05-05,295.47,300.27,291.29,293.74,7.3164135134,9222391.0
2020-05-06,296.93,302.0,295.41,297.79,7.417290053,8086639.0
2020-05-07,303.38,307.41,301.32,304.87,7.5936371888,9343263.0
2020-05-08,307.75,312.75,306.39,312.5,7.7836836078,8497678.0
2020-05-11,312.3,324.5,311.15,322.62,8.0357504177,1.1726504E7
2020-05-12,324.94,326.9,311.71,312.1,7.7737204927,1.2326482E7
2020-05-13,316.7,323.14,303.79,311.2,7.751303484,1.5646252E7
2020-05-14,313.67,321.44,307.5,321.22,8.0008795152,1.5057809E7
2020-05-15,315.59,340.02,314.96,339.63,8.4594318839,2.4691543E7
2020-05-18,350.42,356.66,347.22,350.01,8.7179747186,1.9410086E7
2020-05-19,351.61,363.5,350.51,352.22,8.773020929,1.7933049E7
2020-05-20,359.64,361.72,355.55,358.8,8.9369141711,1.4688405E7
2020-05-21,362.06,362.1,349.5,351.01,8.7428825061,1.75522E7
2020-05-22,353.01,363.72,348.53,361.05,8.9929566931,2.5969125E7
2020-05-26,366.27,367.27,346.88,348.71,8.6855945948,1.9269476E7
2020-05-27,345.0,345.31,319.87,341.01,8.4938046307,2.9397306E7
2020-05-28,336.49,350.42,335.17,339.48,8.4556957157,1.8403204E7
2020-05-29,342.18,355.02,339.4,355.02,8.8427627342,1.8647994E7
2020-06-01,353.33,353.63,347.58,352.25,8.7737681627,9762775.0
2020-06-02,351.85,353.49,346.32,353.01,8.7926980812,9783014.0
2020-06-03,352.89,354.65,348.0,350.78,8.737153715,9135972.0
2020-06-04,349.12,357.73,347.1,350.66,8.7381500265,1.060696E7
2020-06-05,351.78,359.88,348.32,356.8,8.891153623,1.2043651E7
2020-06-08,355.09,355.59,347.43,352.2,8.7765255214,9693431.0
2020-06-09,352.0,364.39,350.05,361.84,9.0167461518,1.1712221E7
2020-06-10,366.71,380.0,366.14,374.67,9.3364588788,1.5804537E7
2020-06-11,366.0,370.45,351.44,351.85,8.767803818,1.4591256E7
2020-06-12,366.5,367.49,348.13,357.3,8.9036131993,1.4272704E7
2020-06-15,352.61,367.29,349.75,366.95,9.1440830212,1.0000054E7
2020-06-16,369.0,370.67,353.55,362.74,9.0391733891,1.3392875E7
2020-06-17,364.55,371.96,362.81,369.44,9.206131711,1.0207641E7
2020-06-18,369.08,371.3,364.58,368.72,9.1881899212,6360238.0
2020-06-19,369.7,377.8,369.09,370.45,9.2313000551,1.3104013E7
2020-06-22,372.0,381.25,370.93,381.07,9.4959414549,9961662.0
2020-06-23,382.04,385.7,376.3,378.0,9.4194396567,9377685.0
2020-06-24,379.05,382.26,365.78,369.42,9.205633328,1.1234272E7
2020-06-25,374.23,380.2,367.29,379.6,9.4593103007,9401800.0
2020-06-26,380.0,380.0,365.0,366.2,9.1253936568,1.4802144E7
2020-06-29,366.79,368.18,356.0,368.0,9.1702481314,8556203.0
2020-06-30,372.56,381.05,370.66,379.91,9.467035238,9197300.0
