date,open,high,low,close,adjusted_close,volume
2019-07-05,203.35,205.08,202.9,204.23,49.0509464697,1.7265518E7
2019-07-08,200.81,201.4,198.41,200.02,48.0398095915,2.5338628E7
2019-07-09,199.2,201.51,198.81,201.24,48.3328231286,2.0578015E7
2019-07-10,201.85,203.73,201.56,203.23,48.8107714392,1.7897138E7
2019-07-11,203.31,204.39,201.71,201.75,48.4553123942,2.0191842E7
2019-07-12,202.45,204.0,202.2,203.3,48.8275836914,1.7595212E7
2019-07-15,204.09,205.87,204.0,205.21,49.2863179995,1.694742E7
2019-07-16,204.59,206.11,203.5,204.5,49.1157937279,1.6866816E7
2019-07-17,204.05,205.09,203.27,203.35,48.8395924429,1.410745E7
2019-07-18,204.0,205.88,203.7,205.66,49.3943967633,1.8582161E7
2019-07-19,205.79,206.5,202.36,202.59,48.6570594198,2.0929307E7
2019-07-22,203.65,207.23,203.61,207.22,49.7690698108,2.2277932E7
2019-07-23,208.46,208.91,207.29,208.84,50.1581533601,1.835521E7
2019-07-24,207.67,209.15,207.17,208.67,50.1173236049,1.4991567E7
2019-07-25,208.89,209.24,206.73,207.02,49.7210348047,1.3909535E7
2019-07-26,207.48,209.73,207.14,207.74,49.8939608266,1.7618874E7
2019-07-29,208.46,210.64,208.44,209.68,50.3599003857,2.1673389E7
2019-07-30,208.76,210.16,207.31,208.78,50.1437428583,3.3935718E7
2019-07-31,216.42,221.37,211.3,213.04,51.166888488,6.9281361E7
2019-08-01,213.9,218.03,206.74,208.43,50.0596815976,5.4017922E7
2019-08-02,205.53,206.43,201.63,204.02,49.0005097133,4.0862122E7
2019-08-05,197.99,198.65,192.58,193.34,46.4354403881,5.2392969E7
2019-08-06,196.31,198.07,194.04,197.0,47.3144809995,3.5824787E7
2019-08-07,195.41,199.56,193.82,199.04,47.8044380616,3.33644E7
2019-08-08,200.2,203.53,199.39,203.43,48.8588064453,2.7009523E7
2019-08-09,201.3,202.76,199.29,200.99,48.4577141445,2.4619746E7
2019-08-12,199.62,202.05,199.15,200.48,48.3347556181,2.2481889E7
2019-08-13,201.02,212.14,200.48,208.97,50.3816534393,4.7539786E7
2019-08-14,203.16,206.44,202.59,202.75,48.882041608,3.6547443E7
2019-08-15,203.46,205.14,199.67,201.74,48.6385355068,2.7883363E7
2019-08-16,204.28,207.16,203.84,206.5,49.7861484195,2.8813624E7
2019-08-19,210.62,212.73,210.03,210.35,50.714364746,2.4431915E7
2019-08-20,210.88,213.35,210.32,210.36,50.7167756975,2.6919529E7
2019-08-21,212.99,213.65,211.6,212.64,51.2664726388,2.1564747E7
2019-08-22,213.19,214.44,210.75,212.46,51.2230755119,2.2267819E7
2019-08-23,209.43,212.05,201.0,202.64,48.8555211415,4.6882843E7
2019-08-26,205.86,207.19,205.06,206.49,49.783737468,2.606613E7
2019-08-27,207.86,208.55,203.53,204.16,49.2219857691,2.5897344E7
2019-08-28,204.1,205.72,203.32,205.53,49.5522861243,1.5957632E7
2019-08-29,208.5,209.32,206.66,209.01,50.3912972453,2.1007652E7
2019-08-30,210.16,210.45,207.2,208.74,50.3262015549,2.1162561E7
2019-09-03,206.43,206.98,204.22,205.7,49.5932722997,2.0059574E7
2019-09-04,208.39,209.48,207.32,209.19,50.4346943723,1.921682E7
2019-09-05,212.0,213.97,211.51,213.28,51.4207735347,2.3946984E7
2019-09-06,214.05,214.42,212.51,213.26,51.4159516317,1.9362294E7
2019-09-09,214.84,216.44,211.07,214.17,51.6353482179,2.7309401E7
2019-09-10,213.86,216.78,211.71,216.7,52.2453189468,3.1777931E7
2019-09-11,218.07,223.71,217.73,223.59,53.9064645284,4.4289646E7
2019-09-12,224.8,226.42,222.86,223.09,53.7859169535,3.2226669E7
2019-09-13,220.0,220.79,217.02,218.75,52.7395640037,3.9763296E7
2019-09-16,217.73,220.13,217.56,219.9,53.0168234259,2.1158141E7
2019-09-17,219.96,220.82,219.12,220.7,53.2096995457,1.8386468E7
2019-09-18,221.06,222.85,219.44,222.77,53.7087665056,2.5643093E7
2019-09-19,222.01,223.76,220.37,220.96,53.2723842846,2.2187876E7
2019-09-20,221.38,222.56,217.47,217.73,52.493646951,5.7977094E7
2019-09-23,218.95,219.84,217.65,218.72,52.7323311492,1.9419648E7
2019-09-24,221.03,222.49,217.19,217.68,52.4815921935,3.1434367E7
2019-09-25,218.55,221.5,217.14,221.03,53.2892609451,2.2481006E7
2019-09-26,220.0,220.94,218.83,219.89,53.0144124744,1.9088312E7
2019-09-27,220.54,220.96,217.28,218.82,52.7564406642,2.5361285E7
2019-09-30,220.9,224.58,220.79,223.97,53.9980806853,2.6318583E7
2019-10-01,225.07,228.22,224.2,224.59,54.1475596781,3.6187163E7
2019-10-02,223.06,223.58,217.93,218.96,52.7901939851,3.5767257E7
2019-10-03,218.43,220.96,215.13,220.82,53.2386309636,3.0352686E7
2019-10-04,225.64,227.49,223.89,227.01,54.7310099405,3.4755553E7
2019-10-07,226.27,229.93,225.84,227.06,54.743064698,3.0889269E7
2019-10-08,225.82,228.06,224.33,224.4,54.1017515997,2.92827E7
2019-10-09,227.03,227.79,225.64,227.03,54.7358318435,1.9029424E7
2019-10-10,227.93,230.44,227.3,230.09,55.4735830017,2.8962984E7
2019-10-11,232.95,237.64,232.31,236.21,56.949085318,4.199021E7
2019-10-14,234.9,238.13,234.67,235.87,56.8671129671,2.4413484E7
2019-10-15,236.39,237.65,234.88,235.32,56.7345106348,2.3040483E7
2019-10-16,233.37,235.24,233.2,234.37,56.5054702425,1.9286694E7
2019-10-17,235.09,236.15,233.52,235.28,56.7248668288,1.7272897E7
2019-10-18,234.59,237.58,234.29,236.41,56.997304348,2.4248023E7
2019-10-21,237.52,240.99,237.32,240.51,57.9857944619,2.1811567E7
2019-10-22,241.16,242.2,239.62,239.96,57.8531921295,2.2684001E7
2019-10-23,242.1,243.24,241.22,243.18,58.6295185116,1.9932545E7
2019-10-24,244.51,244.8,241.81,243.58,58.7259565715,1.7916255E7
2019-10-25,243.16,246.73,242.88,246.58,59.4492420207,1.8369296E7
2019-10-28,247.42,249.25,246.72,249.05,60.0447470406,2.3655368E7
2019-10-29,248.97,249.75,242.57,243.29,58.6560389781,3.5709867E7
2019-10-30,244.76,245.3,241.21,243.26,58.6488061236,3.1130522E7
2019-10-31,247.24,249.17,237.26,248.76,59.9748294471,3.479052E7
2019-11-01,249.54,255.93,249.16,255.82,61.6769612042,3.7781334E7
2019-11-04,257.33,257.85,255.38,257.5,62.0820010558,2.5817952E7
2019-11-05,257.05,258.19,256.32,257.13,61.9927958504,1.9974427E7
2019-11-06,256.77,257.49,255.37,257.24,62.0193163169,1.8966124E7
2019-11-07,258.74,260.35,258.11,259.43,62.7329579601,2.3735083E7
2019-11-08,258.69,260.44,256.85,260.14,62.9046435791,1.7520495E7
2019-11-11,258.3,262.47,258.28,262.2,63.4027736851,2.0507459E7
2019-11-12,261.55,262.79,260.92,261.96,63.3447391097,2.1847226E7
2019-11-13,261.13,264.78,261.07,264.47,63.9516840446,2.5817593E7
2019-11-14,263.75,264.88,262.1,262.64,63.5091704068,2.2395556E7
2019-11-15,263.68,265.78,263.01,265.76,64.2636198877,2.5093666E7
2019-11-18,265.8,267.43,264.23,267.1,64.5876462673,2.1700897E7
2019-11-19,267.9,268.0,265.39,266.29,64.3917795752,1.9069597E7
2019-11-20,265.54,266.08,260.4,263.19,63.6421663089,2.6609919E7
2019-11-21,263.69,264.01,261.18,262.01,63.3568296462,3.0348778E7
2019-11-22,262.59,263.18,260.84,261.78,63.3012131781,1.6331263E7
2019-11-25,262.71,266.44,262.52,266.37,64.4111244337,2.1029517E7
2019-11-26,266.94,267.16,262.5,264.29,63.908158113,2.6334882E7
2019-11-27,265.58,267.98,265.31,267.84,64.7665862083,1.6386122E7
2019-11-29,266.6,268.0,265.9,267.25,64.623917877,1.1654363E7
2019-12-02,267.27,268.25,263.45,264.16,63.876722718,2.369355E7
2019-12-03,258.31,259.53,256.29,259.45,62.7377941747,2.9377268E7
2019-12-04,261.07,263.31,260.68,261.74,63.2915407488,1.6810388E7
2019-12-05,263.79,265.89,262.73,265.58,64.2200939561,1.8661343E7
2019-12-06,267.48,271.0,267.3,270.71,65.4605830065,2.6547493E7
2019-12-09,270.0,270.8,264.91,266.92,64.5441203357,3.2182645E7
2019-12-10,268.6,270.07,265.86,268.48,64.9213450762,2.2632383E7
2019-12-11,268.81,271.1,268.5,270.77,65.4750916503,1.9723391E7
2019-12-12,267.78,272.56,267.32,271.46,65.6419410548,3.4437042E7
2019-12-13,271.46,275.3,270.93,275.15,66.5342226524,3.3432806E7
2019-12-16,277.0,280.79,276.98,279.86,67.6731511957,3.2081105E7
2019-12-17,279.57,281.77,278.8,280.41,67.8061470978,2.8575798E7
2019-12-18,279.8,281.9,279.12,279.74,67.644133908,2.9024687E7
2019-12-19,279.5,281.18,278.95,280.02,67.7118409127,2.4626947E7
2019-12-20,282.23,282.65,278.56,279.44,67.5715906887,6.9032743E7
2019-12-23,280.53,284.25,280.37,284.0,68.6742476223,2.4677883E7
2019-12-24,284.69,284.89,282.92,284.27,68.7395365197,1.2119714E7
2019-12-26,284.82,289.98,284.7,289.91,70.1033490429,2.3334004E7
2019-12-27,291.12,293.97,288.12,289.8,70.0767498625,3.6592936E7
2019-12-30,289.46,292.69,285.22,291.52,70.4926643199,3.6059614E7
2019-12-31,289.93,293.68,289.52,293.65,71.0077211771,2.5247625E7
2020-01-02,296.24,300.6,295.19,300.35,72.6278530752,3.3911864E7
2020-01-03,297.15,300.58,296.5,297.43,71.9217657405,3.6633878E7
2020-01-06,293.79,299.96,292.75,299.8,72.4948571731,2.9644644E7
2020-01-07,299.84,300.9,297.48,298.39,72.1539040423,2.7877655E7
2020-01-08,297.16,304.44,297.16,303.19,73.3145955514,3.3090946E7
2020-01-09,307.24,310.43,306.2,309.63,74.8718566595,4.2621542E7
2020-01-10,310.6,312.67,308.25,310.33,75.0411241712,3.5217272E7
2020-01-13,311.64,317.07,311.15,316.96,76.6443293182,3.0028742E7
2020-01-14,316.7,317.57,312.17,312.68,75.6093793892,4.0653457E7
2020-01-15,311.85,315.5,309.55,311.34,75.2853530096,3.0480882E7
2020-01-16,313.59,315.7,312.09,315.24,76.2284148608,2.7207254E7
2020-01-17,316.27,318.74,315.0,318.73,77.0723343122,3.4454117E7
2020-01-21,317.19,319.02,316.0,316.57,76.5500231331,2.7235039E7
2020-01-22,318.58,319.99,317.31,317.7,76.8232692592,2.5458115E7
2020-01-23,317.92,319.56,315.65,319.23,77.1932396777,2.6117993E7
2020-01-24,320.25,323.33,317.52,318.31,76.9707738051,3.663438E7
2020-01-27,310.06,311.77,304.88,308.95,74.7074253624,4.0485005E7
2020-01-28,312.6,318.4,312.19,317.69,76.8208511519,4.0558486E7
2020-01-29,324.45,327.85,321.38,324.34,78.4288925135,5.4149928E7
2020-01-30,320.54,324.09,318.75,323.87,78.3152414699,3.1685808E7
2020-01-31,320.93,322.68,308.29,309.51,74.8428393718,4.9897096E7
2020-02-03,304.3,313.49,302.22,308.66,74.6373002504,4.3496401E7
2020-02-04,315.31,319.64,313.63,318.85,77.1013515999,3.4154134E7
2020-02-05,323.52,324.76,318.95,321.45,77.7300595007,2.9706718E7
2020-02-06,322.57,325.22,320.26,325.21,78.6392678495,2.6356385E7
2020-02-07,322.37,323.4,318.0,320.03,77.5728825255,2.9421012E7
2020-02-10,314.18,321.55,313.85,321.55,77.9413191766,2.7337215E7
2020-02-11,323.6,323.9,318.71,319.61,77.4710776614,2.358078E7
2020-02-12,321.47,327.22,321.47,327.2,79.3108369913,2.8432573E7
2020-02-13,324.19,326.22,323.35,324.87,78.7460623881,2.3686892E7
2020-02-14,324.74,325.98,322.85,324.95,78.7654537908,2.0028447E7
2020-02-18,315.36,319.75,314.61,319.0,77.3232182159,3.8190545E7
2020-02-19,320.0,324.57,320.0,323.62,78.4430717211,2.3495991E7
2020-02-20,322.63,324.65,318.21,320.3,77.6383285096,2.5141489E7
2020-02-21,318.62,320.45,310.5,313.05,75.880982641,3.2426415E7
2020-02-24,297.26,304.18,289.23,298.18,72.2766056665,5.5548828E7
2020-02-25,300.95,302.53,286.13,288.08,69.8284410772,5.7668364E7
2020-02-26,286.53,297.88,286.5,292.65,70.9361749557,4.9678431E7
2020-02-27,281.1,286.0,272.96,273.52,66.2992057881,8.0151381E7
2020-02-28,257.26,278.41,256.37,273.36,66.2604229827,1.0672123E8
2020-03-02,282.28,301.44,277.72,298.81,72.4293129627,8.5349339E7
2020-03-03,303.67,304.0,285.8,289.32,70.1290078189,7.9868852E7
2020-03-04,296.44,303.4,293.13,302.74,73.3819156197,5.4794568E7
2020-03-05,295.52,299.55,291.41,292.92,71.0016209398,4.6893219E7
2020-03-06,282.0,290.82,281.23,289.03,70.0587139841,5.6544246E7
2020-03-09,263.75,278.09,263.0,266.17,64.5176206662,7.1686208E7
2020-03-10,277.14,286.44,269.37,285.34,69.1642855352,7.132252E7
2020-03-11,277.39,281.22,271.86,275.43,66.7621755273,6.409497E7
2020-03-12,255.94,270.0,248.0,248.23,60.1690986136,1.04618517E8
2020-03-13,264.89,279.92,252.95,277.97,67.3778525626,9.2683032E7
2020-03-16,241.95,259.08,240.0,242.21,58.7098955614,8.0605865E7
2020-03-17,247.51,257.61,238.4,252.86,61.2913760441,8.1013965E7
2020-03-18,239.77,250.0,237.12,246.67,59.7909662612,7.5058406E7
2020-03-19,247.39,252.84,242.61,244.78,59.3328443727,6.7964255E7
2020-03-20,247.18,251.83,228.0,229.24,55.5660644007,1.00423346E8
2020-03-23,228.08,228.5,212.61,224.37,54.3856127621,8.4188208E7
2020-03-24,236.36,247.69,234.3,246.88,59.8418686932,7.1882773E7
2020-03-25,250.75,258.25,244.3,245.52,59.5122148475,7.590051E7
2020-03-26,246.52,258.68,246.36,258.44,62.6439263816,6.3140169E7
2020-03-27,252.75,255.87,247.05,247.74,60.0503262721,5.1054153E7
2020-03-30,250.74,255.52,249.4,254.81,61.7640414846,4.199411E7
2020-03-31,255.6,262.49,252.0,254.29,61.6379973671,4.9250501E7
2020-04-01,246.5,248.72,239.13,240.91,58.3947852677,4.4054638E7
2020-04-02,240.34,245.15,236.9,244.93,59.3692032527,4.1483493E7
2020-04-03,242.8,245.7,238.97,241.41,58.5159815345,3.2470017E7
2020-04-06,250.9,263.11,249.38,262.47,63.6207682919,5.0455071E7
2020-04-07,270.8,271.7,259.0,259.43,62.8838949898,5.0721831E7
2020-04-08,262.74,267.37,261.23,266.07,64.4933814129,4.2223821E7
2020-04-09,268.7,270.07,264.7,267.99,64.9587750774,4.0529123E7
2020-04-13,268.31,273.7,265.83,273.25,66.2337598041,3.2755731E7
2020-04-14,280.0,288.25,278.05,287.05,69.5787767676,4.8748672E7
2020-04-15,282.4,286.33,280.63,284.43,68.9437083296,3.2788641E7
2020-04-16,287.38,288.2,282.35,286.69,69.4915154555,3.928129E7
2020-04-17,284.69,286.95,276.86,282.8,68.5486084999,5.3812478E7
2020-04-20,277.95,281.68,276.85,276.93,67.1257643277,3.250375E7
2020-04-21,276.28,277.25,265.43,268.37,65.0508842401,4.5247893E7
2020-04-22,273.61,277.9,272.2,276.1,66.9245785248,2.9264342E7
2020-04-23,275.87,281.75,274.87,275.03,66.6652185138,3.1203582E7
2020-04-24,277.2,283.01,277.0,282.97,68.5898152306,3.1627183E7
2020-04-27,281.8,284.54,279.95,283.17,68.6382937373,2.9271893E7
2020-04-28,285.08,285.83,278.2,278.58,67.5257120081,2.8001187E7
2020-04-29,284.73,289.67,283.89,287.73,69.7436036905,3.4320204E7
2020-04-30,289.96,294.53,288.35,293.8,71.2149263694,4.5765968E7
2020-05-01,286.25,299.0,285.85,289.07,70.0684096855,6.0154175E7
2020-05-04,289.17,293.69,286.32,293.16,71.0597951479,3.3391986E7
2020-05-05,295.06,301.0,294.46,297.56,72.1263222957,3.6937795E7
2020-05-06,300.46,303.24,298.87,300.63,72.8704673738,3.5583438E7
2020-05-07,303.22,305.17,301.97,303.74,73.6243081533,2.8803764E7
2020-05-08,305.64,310.35,304.29,310.13,75.3719583205,3.3511985E7
2020-05-11,308.1,317.05,307.24,315.01,76.5579614695,3.6486561E7
2020-05-12,317.83,319.69,310.91,311.41,75.6830411137,4.0575263E7
2020-05-13,312.15,315.95,303.21,307.65,74.7692354087,5.0155639E7
2020-05-14,304.51,309.79,301.53,309.54,75.2285685955,3.9732269E7
2020-05-15,300.35,307.9,300.21,307.71,74.7838174146,4.1587094E7
2020-05-18,313.17,316.5,310.32,314.96,76.5458097979,3.3843125E7
2020-05-19,315.03,318.52,313.01,313.14,76.1034889513,2.5432385E7
2020-05-20,316.68,319.52,316.52,319.23,77.5835625533,2.7876215E7
2020-05-21,318.66,320.89,315.87,316.85,77.0051429847,2.5672211E7
2020-05-22,315.77,319.23,315.35,318.89,77.5009311863,2.0450754E7
2020-05-26,323.5,324.24,316.5,316.73,76.9759789728,3.1380454E7
2020-05-27,316.14,318.71,313.09,318.11,77.3113651092,2.8236274E7
2020-05-28,316.77,323.44,315.63,318.25,77.3453897897,3.3449103E7
2020-05-29,319.25,321.15,316.47,317.94,77.2700494258,3.8399532E7
2020-06-01,317.75,322.35,317.21,321.85,78.2203101456,2.0254653E7
2020-06-02,320.75,323.44,318.93,323.34,78.5824299595,2.1910704E7
2020-06-03,324.66,326.2,322.3,325.12,79.0150294688,2.6122804E7
2020-06-04,324.39,325.62,320.78,322.32,78.3345358587,2.1890091E7
2020-06-05,323.35,331.75,323.23,331.5,80.5655827661,3.431255E7
2020-06-08,330.25,333.6,327.32,333.46,81.0419282931,2.3913634E7
2020-06-09,332.14,345.61,332.01,343.99,83.6010703339,3.6928091E7
2020-06-10,347.9,354.77,346.09,352.84,85.7519162087,4.1662938E7
2020-06-11,349.31,351.06,335.48,335.9,81.6349298676,5.0415613E7
2020-06-12,344.72,347.8,334.22,338.8,82.3397268209,5.0036513E7
2020-06-15,333.25,345.68,332.58,342.99,83.3580369018,3.470223E7
2020-06-16,351.46,353.2,344.72,352.08,85.5672108002,4.1357182E7
2020-06-17,355.15,355.4,351.09,351.59,85.4481244185,2.8601626E7
2020-06-18,351.41,353.45,349.22,351.73,85.482149099,2.4205096E7
